"DAT_EMISSAO","TipoVeiculo","QTD_CHASSI","VALOR_TOTAL_NF"
"2006-09-22","Motocicleta",191,1269528.4500000002
"2006-09-22","Automóvel",112,3817928.7799999993
"2006-09-22","Ônibus e Microonibus",1,87023.4
"2006-09-22","Ônibus e Microonibus",2,299335
"2006-09-22","Caminhonete",6,348756.94
"2006-09-22","Caminhão",4,350750
"2006-09-22","Outros",15,1073596
"2006-09-22","Outros",5,652800
"2006-09-23","Motocicleta",3,20098.95
"2006-09-23","Motocicleta",58,384242.53
"2006-09-23","Automóvel",24,748301
"2006-09-23","Caminhonete",5,168022.75
"2006-09-23","Caminhão",2,251066.05
"2006-09-23","Outros",3,165400
"2006-09-24","Motocicleta",1,5627.54
"2006-09-25","Motocicleta",36,214296.75
"2006-09-25","Motocicleta",157,1015026.4099999999
"2006-09-25","Automóvel",158,5494382.659999998
"2006-09-25","Ônibus e Microonibus",1,65000
"2006-09-25","Ônibus e Microonibus",19,6907000
"2006-09-25","Caminhonete",25,1356167.96
"2006-09-25","Caminhão",6,588650
"2006-09-25","Outros",1,194000
"2006-09-25","Outros",16,1059662.4
"2006-09-25","Outros",4,436050
"2006-09-26","Motocicleta",33,191586.77000000005
"2006-09-26","Motocicleta",250,1621452.2899999993
"2006-09-26","Automóvel",130,4923829.400000002
"2006-09-26","Ônibus e Microonibus",1,107500
"2006-09-26","Ônibus e Microonibus",6,1241400
"2006-09-26","Caminhonete",16,739354.1
"2006-09-26","Caminhão",10,1175336.55
"2006-09-26","Outros",1,277000
"2006-09-26","Outros",8,718171.2
"2006-09-26","Outros",1,77000
"2006-09-27","Motocicleta",41,239381.97999999998
"2006-09-27","Motocicleta",207,1428192.1199999996
"2006-09-27","Automóvel",172,5791344.54
"2006-09-27","Ônibus e Microonibus",2,199676.6
"2006-09-27","Ônibus e Microonibus",3,586500
"2006-09-27","Caminhonete",6,212789.85
"2006-09-27","Caminhão",8,1061700
"2006-09-27","Outros",9,528484.65
"2006-09-27","Outros",3,360543
"2006-09-27","Outros",1,142000
"2006-09-28","Motocicleta",32,182398.35
"2006-09-28","Motocicleta",217,1442900.5300000003
"2006-09-28","Automóvel",162,5188242.610000001
"2006-09-28","Ônibus e Microonibus",1,85217.4
"2006-09-28","Caminhonete",8,304567.54
"2006-09-28","Caminhão",28,2653650.650000001
"2006-09-28","Outros",20,1374434.9699999997
"2006-09-28","Outros",3,353900
"2006-09-29","Motocicleta",53,301581.92
"2006-09-29","Motocicleta",310,1991231.8700000008
"2006-09-29","Automóvel",166,5251553.900000002
"2006-09-29","Ônibus e Microonibus",3,312650
"2006-09-29","Ônibus e Microonibus",7,1131766
"2006-09-29","Caminhonete",18,786312.57
"2006-09-29","Caminhão",37,3709367.63
"2006-09-29","Outros",3,781000
"2006-09-29","Outros",9,486520.16000000003
"2006-09-29","Outros",5,650900
"2006-09-30","Motocicleta",35,204028.37999999998
"2006-09-30","Motocicleta",204,1285849.5599999998
"2006-09-30","Automóvel",108,3560845.65
"2006-09-30","Ônibus e Microonibus",3,277500
"2006-09-30","Caminhonete",5,262100
"2006-09-30","Caminhão",1,84258.8
"2006-09-30","Outros",6,319530.2
"2006-10-01","Motocicleta",1,5216.13
"2006-10-01","Motocicleta",3,16614
"2006-10-02","Motocicleta",14,80656.09
"2006-10-02","Motocicleta",103,654502.2999999998
"2006-10-02","Automóvel",70,2656822.36
"2006-10-02","Caminhonete",4,258777.52
"2006-10-02","Outros",10,614726.04
"2006-10-02","Outros",3,365000
"2006-10-03","Motocicleta",33,188383.63000000003
"2006-10-03","Motocicleta",165,1167997.56
"2006-10-03","Automóvel",78,2699363.46
"2006-10-03","Ônibus e Microonibus",5,335650.68
"2006-10-03","Caminhonete",7,326488.11
"2006-10-03","Outros",1,300000
"2006-10-03","Outros",12,899902.16
"2006-10-03","Outros",4,563000
"2006-10-04","Motocicleta",32,181751.72999999998
"2006-10-04","Motocicleta",157,1003400.0600000002
"2006-10-04","Automóvel",81,3002415.04
"2006-10-04","Caminhonete",5,221184.91
"2006-10-04","Caminhão",1,144000
"2006-10-04","Outros",14,1032157.8899999999
"2006-10-04","Outros",5,661700
"2006-10-05","Motocicleta",36,206580.59
"2006-10-05","Motocicleta",191,1325429.6900000006
"2006-10-05","Automóvel",97,3547367.610000001
"2006-10-05","Ônibus e Microonibus",1,209000
"2006-10-05","Caminhonete",9,597407.88
"2006-10-05","Caminhão",3,232914
"2006-10-05","Outros",12,683572.54
"2006-10-05","Outros",1,114000
"2006-10-06","Motocicleta",24,135030.22000000003
"2006-10-06","Motocicleta",166,1109731.91
"2006-10-06","Automóvel",75,2664218.28
"2006-10-06","Caminhonete",7,305247.7
"2006-10-06","Outros",9,613327.9299999999
"2006-10-06","Outros",4,369175.3
"2006-10-07","Motocicleta",19,107922.18000000001
"2006-10-07","Motocicleta",60,449264.7899999999
"2006-10-07","Automóvel",16,560788
"2006-10-07","Caminhonete",2,64989.94
"2006-10-07","Outros",1,31780.96
"2006-10-08","Motocicleta",1,5190.56
"2006-10-09","Motocicleta",34,198388.28000000003
"2006-10-09","Motocicleta",150,1046443.2100000001
"2006-10-09","Automóvel",128,4303310.21
"2006-10-09","Ônibus e Microonibus",3,581476.26
"2006-10-09","Caminhonete",12,679482.6399999999
"2006-10-09","Caminhão",1,92880.85
"2006-10-09","Outros",1,200000
"2006-10-09","Outros",10,857580
"2006-10-09","Outros",4,482500
"2006-10-10","Motocicleta",31,177817.62
"2006-10-10","Motocicleta",187,1291426.69
"2006-10-10","Automóvel",136,4785188.020000001
"2006-10-10","Ônibus e Microonibus",1,37175.04
"2006-10-10","Ônibus e Microonibus",6,599400
"2006-10-10","Caminhonete",10,834640.0199999999
"2006-10-10","Caminhão",3,403200
"2006-10-10","Outros",9,638129.6000000001
"2006-10-10","Outros",5,651900
"2006-10-11","Motocicleta",34,196998.41
"2006-10-11","Motocicleta",201,1252428.6800000002
"2006-10-11","Automóvel",105,4112105.9100000006
"2006-10-11","Caminhonete",3,202494.97
"2006-10-11","Caminhão",1,88000
"2006-10-11","Outros",1,295000
"2006-10-11","Outros",8,643334.72
"2006-10-11","Outros",3,468900
"2006-10-12","Motocicleta",2,12898
"2006-10-12","Motocicleta",16,88492.06
"2006-10-12","Ônibus e Microonibus",1,181567.15
"2006-10-13","Motocicleta",36,215423.83000000002
"2006-10-13","Motocicleta",208,1313332.18
"2006-10-13","Automóvel",80,2856647.79
"2006-10-13","Ônibus e Microonibus",1,70000
"2006-10-13","Ônibus e Microonibus",7,1383000
"2006-10-13","Caminhonete",2,100890
"2006-10-13","Caminhão",4,393800
"2006-10-13","Outros",8,724910
"2006-10-13","Outros",3,224000
"2006-10-14","Motocicleta",15,82970.20999999999
"2006-10-14","Motocicleta",61,393817.69999999995
"2006-10-14","Automóvel",15,640403.3400000001
"2006-10-14","Caminhonete",1,98000
"2006-10-14","Outros",1,114800
"2006-10-15","Motocicleta",2,10950.939999999999
"2006-10-15","Automóvel",2,76490
"2006-10-16","Motocicleta",22,126394.27
"2006-10-16","Motocicleta",190,1194734.29
"2006-10-16","Automóvel",167,5447015.859999999
"2006-10-16","Ônibus e Microonibus",1,250000
"2006-10-16","Caminhonete",8,375896.93999999994
"2006-10-16","Caminhão",4,478064
"2006-10-16","Outros",15,1292812.21
"2006-10-16","Outros",4,545400
"2006-10-17","Motocicleta",29,169554.3
"2006-10-17","Motocicleta",193,1245187.0700000003
"2006-10-17","Automóvel",130,4601256.199999999
"2006-10-17","Ônibus e Microonibus",28,2697037.1399999987
"2006-10-17","Ônibus e Microonibus",1,200000
"2006-10-17","Caminhonete",5,227968.38
"2006-10-17","Caminhão",3,236390
"2006-10-17","Outros",2,410000
"2006-10-17","Outros",16,1273685.24
"2006-10-17","Outros",2,228050
"2006-10-18","Motocicleta",24,137487.65
"2006-10-18","Motocicleta",193,1259774.9600000004
"2006-10-18","Automóvel",99,3488873.149999999
"2006-10-18","Ônibus e Microonibus",6,544167.84
"2006-10-18","Ônibus e Microonibus",5,761160
"2006-10-18","Caminhonete",3,389300
"2006-10-18","Caminhão",6,691580
"2006-10-18","Outros",1,205000
"2006-10-18","Outros",8,524967.73
"2006-10-18","Outros",2,305900
"2006-10-19","Motocicleta",30,170181.91999999998
"2006-10-19","Motocicleta",233,1476213.56
"2006-10-19","Automóvel",126,4238904.570000002
"2006-10-19","Ônibus e Microonibus",6,612928.25
"2006-10-19","Ônibus e Microonibus",1,191378
"2006-10-19","Caminhonete",5,341996.2
"2006-10-19","Caminhão",5,537289
"2006-10-19","Outros",7,1435000
"2006-10-19","Outros",7,573311
"2006-10-19","Outros",2,316100
"2006-10-20","Motocicleta",32,188186.86000000002
"2006-10-20","Motocicleta",207,1414469.2400000005
"2006-10-20","Automóvel",115,4245996.920000001
"2006-10-20","Ônibus e Microonibus",1,38238.24
"2006-10-20","Caminhonete",9,501587.08
"2006-10-20","Caminhão",10,1161699.52
"2006-10-20","Outros",1,200000
"2006-10-20","Outros",18,1233187.5299999998
"2006-10-20","Outros",2,236900
"2006-10-21","Motocicleta",18,104319.56000000001
"2006-10-21","Motocicleta",95,610068.3399999999
"2006-10-21","Automóvel",22,702684.5399999999
"2006-10-21","Caminhonete",2,103400
"2006-10-21","Caminhão",1,88730
"2006-10-21","Outros",2,145621
"2006-10-22","Automóvel",1,23549.2
"2006-10-23","Motocicleta",24,139514.81
"2006-10-23","Motocicleta",126,789592.6899999998
"2006-10-23","Automóvel",40,1143438.68
"2006-10-23","Ônibus e Microonibus",1,122650
"2006-10-23","Caminhonete",9,370550.67000000004
"2006-10-23","Caminhão",6,736135.85
"2006-10-23","Outros",4,205234.99
"2006-10-24","Motocicleta",29,169851.8
"2006-10-24","Motocicleta",203,1348254.3399999999
"2006-10-24","Automóvel",235,7405817.550000001
"2006-10-24","Ônibus e Microonibus",8,781261.2000000001
"2006-10-24","Caminhonete",12,565966.4199999999
"2006-10-24","Caminhão",6,571300
"2006-10-24","Outros",20,1249327.73
"2006-10-24","Outros",5,736400
"2006-10-25","Motocicleta",39,225959.05
"2006-10-25","Motocicleta",254,1719277.13
"2006-10-25","Automóvel",145,5058379.179999999
"2006-10-25","Ônibus e Microonibus",4,425932.67
"2006-10-25","Caminhonete",8,425760.16000000003
"2006-10-25","Caminhão",9,985620
"2006-10-25","Outros",2,582000
"2006-10-25","Outros",8,345106.18
"2006-10-25","Outros",2,262900
"2006-10-26","Motocicleta",25,150191.9
"2006-10-26","Motocicleta",258,1650194.5900000003
"2006-10-26","Automóvel",119,4362186.700000001
"2006-10-26","Ônibus e Microonibus",2,82494.23999999999
"2006-10-26","Ônibus e Microonibus",3,643000
"2006-10-26","Caminhonete",6,264705.76
"2006-10-26","Caminhão",6,644200
"2006-10-26","Outros",13,968646.76
"2006-10-26","Outros",4,587500
"2006-10-27","Motocicleta",39,227180.15
"2006-10-27","Motocicleta",215,1358730.5399999996
"2006-10-27","Automóvel",126,4380819.2700000005
"2006-10-27","Ônibus e Microonibus",1,126500
"2006-10-27","Caminhonete",16,661098.5
"2006-10-27","Caminhão",10,1306239.52
"2006-10-27","Outros",2,555000
"2006-10-27","Outros",12,675773.89
"2006-10-27","Outros",6,854100
"2006-10-28","Motocicleta",17,96823.81
"2006-10-28","Motocicleta",81,520853.44
"2006-10-28","Automóvel",28,913552
"2006-10-28","Outros",2,225100
"2006-10-29","Motocicleta",1,8528.58
"2006-10-30","Motocicleta",31,181396.64
"2006-10-30","Motocicleta",207,1285005.15
"2006-10-30","Automóvel",163,5188795.429999999
"2006-10-30","Ônibus e Microonibus",16,1501154.6699999997
"2006-10-30","Ônibus e Microonibus",2,358690
"2006-10-30","Caminhonete",10,464264.95999999996
"2006-10-30","Caminhão",18,2101184
"2006-10-30","Outros",41,2378250.8300000005
"2006-10-30","Outros",7,700773
"2006-10-31","Motocicleta",66,377259.30999999994
"2006-10-31","Motocicleta",512,3285202.200000002
"2006-10-31","Automóvel",294,9573973.129999999
"2006-10-31","Ônibus e Microonibus",14,2979688
"2006-10-31","Caminhonete",15,815934.76
"2006-10-31","Caminhão",33,3925633.15
"2006-10-31","Outros",4,862000
"2006-10-31","Outros",43,2802689.68
"2006-10-31","Outros",1,72500
"2006-11-01","Motocicleta",28,157091.51
"2006-11-01","Motocicleta",173,1113595.9799999997
"2006-11-01","Automóvel",79,2815282.8200000008
"2006-11-01","Caminhonete",5,386687.83999999997
"2006-11-01","Caminhão",1,173400
"2006-11-01","Outros",9,716307.32
"2006-11-01","Outros",3,437400
"2006-11-02","Motocicleta",1,5380
"2006-11-02","Automóvel",2,58766.520000000004
"2006-11-03","Motocicleta",35,202098.06000000003
"2006-11-03","Motocicleta",149,958245.83
"2006-11-03","Automóvel",105,3610132.4899999998
"2006-11-03","Ônibus e Microonibus",16,1562522.3999999997
"2006-11-03","Caminhonete",3,189872
"2006-11-03","Outros",9,769131
"2006-11-03","Outros",6,681079.2
"2006-11-04","Motocicleta",11,62301.7
"2006-11-04","Motocicleta",67,454090.24999999994
"2006-11-04","Automóvel",12,423736
"2006-11-04","Outros",1,102000
"2006-11-05","Motocicleta",2,11880
"2006-11-05","Automóvel",2,50540
"2006-11-06","Motocicleta",23,132976.85
"2006-11-06","Motocicleta",182,1148881.26
"2006-11-06","Automóvel",128,4544194.7
"2006-11-06","Caminhonete",2,97890
"2006-11-06","Caminhão",1,91000
"2006-11-06","Outros",13,1009792.55
"2006-11-06","Outros",3,414579.2
"2006-11-07","Motocicleta",25,145100.27000000002
"2006-11-07","Motocicleta",180,1122271.6
"2006-11-07","Automóvel",94,3250921.38
"2006-11-07","Caminhonete",6,268177.53
"2006-11-07","Caminhão",2,186400
"2006-11-07","Outros",8,627921.4299999999
"2006-11-07","Outros",2,193002
"2006-11-08","Motocicleta",43,247225.58999999997
"2006-11-08","Motocicleta",185,1239027.78
"2006-11-08","Automóvel",107,3551776.4699999993
"2006-11-08","Ônibus e Microonibus",1,38060.16
"2006-11-08","Ônibus e Microonibus",1,363000
"2006-11-08","Caminhonete",5,307045.81
"2006-11-08","Caminhão",1,160000
"2006-11-08","Outros",9,605007.5
"2006-11-08","Outros",6,762579.2
"2006-11-09","Motocicleta",28,155484.47
"2006-11-09","Motocicleta",224,1425374.0999999994
"2006-11-09","Automóvel",108,3942610.7799999993
