"TipoVeiculo","Montadora","NUM_EXERCICIO","QTD_CHASSI"
"Outros","MO",2011,8
"Caminhonete","GURGEL",2011,8
"Automóvel","SM",2011,8
"Outros","CROSS LANDER",2010,8
"Caminhonete","GURGEL",2010,8
"Automóvel","SM",2010,8
"Outros","CROSS LANDER",2009,8
"Outros","FORD",2009,8
"Caminhonete","AGRALE",2009,8
"Automóvel","SM",2009,8
"Outros","CROSS LANDER",2008,8
"Outros","FORD",2008,8
"Caminhonete","AGRALE",2008,8
"Automóvel","MR",2008,8
"Automóvel","SM",2008,8
"Outros","CROSS LANDER",2007,8
"Caminhonete","AGRALE",2007,8
"Automóvel","MR",2007,8
"Automóvel","SM",2007,8
"Outros","CROSS LANDER",2006,8
"Caminhonete","AGRALE",2006,8
"Automóvel","MR",2006,8
"Automóvel","SM",2006,8
"Outros","CROSS LANDER",2005,8
"Outros","PEUGEOT",2005,8
"Caminhonete","AGRALE",2005,8
"Automóvel","MR",2005,8
"Automóvel","SM",2005,8
"Automóvel","ENVEMO",2004,8
"Automóvel","MR",2004,8
"Automóvel","SM",2004,8
"Outros","FORD",2003,8
"Automóvel","ENVEMO",2003,8
"Automóvel","MR",2003,8
"Automóvel","SM",2003,8
"Automóvel","MR",2002,8
"Automóvel","SM",2002,8
"Outros","FORD",2001,8
"Automóvel","MR",2001,8
"Automóvel","SM",2001,8
"Outros","FORD",2000,8
"Automóvel","BUGRE",2000,8
"Automóvel","MR",2000,8
"Automóvel","SM",2000,8
"Outros","FORD",1999,8
"Automóvel","BUGRE",1999,8
"Automóvel","MR",1999,8
"Automóvel","SM",1999,8
"Outros","FORD",1998,8
"Outros","DODGE",1998,8
"Automóvel","BUGRE",1998,8
"Automóvel","MR",1998,8
"Automóvel","SM",1998,8
"Outros","FORD",1997,8
"Outros","DODGE",1997,8
"Automóvel","BUGRE",1997,8
"Automóvel","MR",1997,8
"Automóvel","SM",1997,8
"Outros","FORD",1996,8
"Outros","DODGE",1996,8
"Caminhão","M.BENZ",1996,8
"Automóvel","BUGRE",1996,8
"Automóvel","MR",1996,8
"Automóvel","SM",1996,8
"Motocicleta","YAMAHA",1996,8
"Outros","FORD",1995,8
"Outros","DODGE",1995,8
"Caminhão","M.BENZ",1995,8
"Automóvel","BUGRE",1995,8
"Automóvel","MR",1995,8
"Automóvel","SM",1995,8
"Outros","FORD",1994,8
"Outros","DODGE",1994,8
"Caminhão","M.BENZ",1994,8
"Automóvel","BUGRE",1994,8
"Automóvel","ENVEMO",1994,8
"Automóvel","FARUS",1994,8
"Automóvel","MR",1994,8
"Automóvel","SM",1994,8
"Caminhonete","GURGEL",0,8
"Motocicleta","Importado",0,8
"Outros","VW",2021,7
"Outros","Importado",2021,7
"Caminhão","MBENZ",2021,7
"Caminhão","MOTOR-CASA",2021,7
"Caminhonete","NISSAN",2021,7
"Automóvel","AMERICAR",2021,7
"Outros","MULLER",2021,7
"Motocicleta","HARLEY DAVISDON",2021,7
"Motocicleta","MOTOVI",2021,7
"Outros","VW",2020,7
"Outros","Importado",2020,7
"Caminhão","MBENZ",2020,7
"Caminhão","MOTOR-CASA",2020,7
"Caminhonete","NISSAN",2020,7
"Automóvel","AMERICAR",2020,7
"Outros","MULLER",2020,7
"Motocicleta","HARLEY DAVISDON",2020,7
"Motocicleta","MOTOVI",2020,7
"Outros","VW",2019,7
"Caminhão","MBENZ",2019,7
"Caminhão","MOTOR-CASA",2019,7
"Caminhonete","NISSAN",2019,7
"Automóvel","AMERICAR",2019,7
"Outros","MULLER",2019,7
"Motocicleta","HARLEY DAVISDON",2019,7
"Motocicleta","MOTOVI",2019,7
"Outros","VW",2018,7
"Caminhão","MBENZ",2018,7
"Caminhão","MOTOR-CASA",2018,7
"Caminhonete","NISSAN",2018,7
"Automóvel","AMERICAR",2018,7
"Outros","MULLER",2018,7
"Motocicleta","HARLEY DAVISDON",2018,7
"Motocicleta","MOTOVI",2018,7
"Caminhão","MBENZ",2017,7
"Caminhão","MOTOR-CASA",2017,7
"Caminhonete","NISSAN",2017,7
"Automóvel","AMERICAR",2017,7
"Outros","MULLER",2017,7
"Motocicleta","HARLEY DAVISDON",2017,7
"Motocicleta","MOTOVI",2017,7
"Motocicleta","BRANDY",2017,7
"Motocicleta","CALOI",2017,7
"Caminhão","MBENZ",2016,7
"Caminhão","MOTOR-CASA",2016,7
"Caminhonete","NISSAN",2016,7
"Automóvel","AMERICAR",2016,7
"Outros","MULLER",2016,7
"Motocicleta","HARLEY DAVISDON",2016,7
"Motocicleta","MOTOVI",2016,7
"Motocicleta","BRANDY",2016,7
"Motocicleta","CALOI",2016,7
"Caminhão","MBENZ",2015,7
"Caminhão","MOTOR-CASA",2015,7
"Caminhonete","NISSAN",2015,7
"Automóvel","AMERICAR",2015,7
"Outros","MULLER",2015,7
"Motocicleta","HARLEY DAVISDON",2015,7
"Motocicleta","MOTOVI",2015,7
"Motocicleta","BRANDY",2015,7
"Outros","M.BENZ",2014,7
"Caminhão","MBENZ",2014,7
"Caminhão","MOTOR-CASA",2014,7
"Caminhonete","FYBER",2014,7
"Caminhonete","NISSAN",2014,7
"Automóvel","AMERICAR",2014,7
"Automóvel","ENGESA",2014,7
"Outros","MULLER",2014,7
"Motocicleta","MOTOVI",2014,7
"Caminhão","MOTOR-CASA",2013,7
"Caminhonete","FYBER",2013,7
"Caminhonete","NISSAN",2013,7
"Automóvel","AMERICAR",2013,7
"Automóvel","ENGESA",2013,7
"Outros","MULLER",2013,7
"Motocicleta","MOTOVI",2013,7
"Outros","MIURA",2012,7
"Caminhão","MOTOR-CASA",2012,7
"Caminhonete","FYBER",2012,7
"Caminhonete","NISSAN",2012,7
"Automóvel","AMERICAR",2012,7
"Automóvel","ENGESA",2012,7
"Outros","MULLER",2012,7
"Motocicleta","MOTOVI",2012,7
"Motocicleta","",2012,7
"Outros","MIURA",2011,7
"Caminhão","MOTOR-CASA",2011,7
"Caminhonete","FYBER",2011,7
"Caminhonete","NISSAN",2011,7
"Automóvel","AMERICAR",2011,7
"Automóvel","ENGESA",2011,7
"Outros","MULLER",2011,7
"Motocicleta","MOTOVI",2011,7
"Motocicleta","",2011,7
"Outros","MIURA",2010,7
"Caminhonete","FYBER",2010,7
"Caminhonete","NISSAN",2010,7
"Automóvel","ENGESA",2010,7
"Outros","MULLER",2010,7
"Motocicleta","MOTOVI",2010,7
"Motocicleta","",2010,7
"Outros","MIURA",2009,7
"Caminhonete","FYBER",2009,7
"Caminhonete","NISSAN",2009,7
"Automóvel","ENGESA",2009,7
"Outros","MULLER",2009,7
"Outros","MIURA",2008,7
"Caminhonete","FYBER",2008,7
"Caminhonete","NISSAN",2008,7
"Automóvel","ENGESA",2008,7
"Outros","MULLER",2008,7
"Outros","MIURA",2007,7
"Caminhonete","FYBER",2007,7
"Caminhonete","NISSAN",2007,7
"Automóvel","ENGESA",2007,7
"Outros","MULLER",2007,7
"Outros","MIURA",2006,7
"Caminhonete","FYBER",2006,7
"Caminhonete","NISSAN",2006,7
"Automóvel","ENGESA",2006,7
"Outros","MULLER",2006,7
"Outros","MIURA",2005,7
"Caminhonete","FYBER",2005,7
"Caminhonete","NISSAN",2005,7
"Automóvel","ENGESA",2005,7
"Outros","MMC",2004,7
"Caminhonete","FYBER",2004,7
"Ônibus e Microonibus","FIAT",2004,7
"Outros","MMC",2003,7
"Caminhonete","FYBER",2003,7
"Ônibus e Microonibus","FIAT",2003,7
"Outros","FORD",2002,7
"Caminhonete","FYBER",2002,7
"Caminhonete","MMC",2002,7
"Ônibus e Microonibus","FIAT",2002,7
"Caminhonete","FYBER",2001,7
"Caminhonete","MMC",2001,7
"Automóvel","ENVEMO",2001,7
"Automóvel","FARUS",2001,7
"Caminhonete","FYBER",2000,7
"Automóvel","ENVEMO",2000,7
"Automóvel","FARUS",2000,7
"Caminhonete","FYBER",1999,7
"Automóvel","ENVEMO",1999,7
"Automóvel","FARUS",1999,7
"Caminhonete","FYBER",1998,7
"Automóvel","ENVEMO",1998,7
"Automóvel","FARUS",1998,7
"Caminhonete","FYBER",1997,7
"Ônibus e Microonibus","Importado",1997,7
"Automóvel","ENVEMO",1997,7
"Automóvel","FARUS",1997,7
"Automóvel","HONDA",1997,7
"Caminhonete","FYBER",1996,7
"Automóvel","ENVEMO",1996,7
"Automóvel","FARUS",1996,7
"Automóvel","HONDA",1996,7
"Caminhonete","FYBER",1995,7
"Automóvel","ENVEMO",1995,7
"Automóvel","FARUS",1995,7
"Automóvel","HONDA",1995,7
"Automóvel","HONDA",1994,7
"Caminhonete","FYBER",0,7
"Automóvel","HONDA",0,7
"Outros","FOTON",2021,6
"Outros","AGRALE",2021,6
"Outros","AGRALE",2020,6
"Outros","AGRALE",2019,6
"Caminhão","PEUGEOT",2019,6
"Outros","AGRALE",2018,6
"Caminhão","PEUGEOT",2018,6
"Outros","RENAULT",2017,6
"Outros","VW",2017,6
"Outros","AGRALE",2017,6
"Caminhão","PEUGEOT",2017,6
"Motocicleta","SHINERAY",2017,6
"Outros","RENAULT",2016,6
"Outros","AGRALE",2016,6
"Caminhão","PEUGEOT",2016,6
"Automóvel","JPX",2016,6
"Motocicleta","COFAVE",2016,6
"Outros","AGRALE",2015,6
"Caminhão","PEUGEOT",2015,6
"Motocicleta","COFAVE",2015,6
"Outros","IVECO",2014,6
"Outros","AGRALE",2014,6
"Caminhão","PEUGEOT",2014,6
"Motocicleta","COFAVE",2014,6
,"GM",2014,6
"Caminhão","PEUGEOT",2013,6
"Motocicleta","COFAVE",2013,6
,"GM",2013,6
"Caminhão","PEUGEOT",2012,6
"Motocicleta","COFAVE",2012,6
,"GM",2012,6
"Caminhão","PEUGEOT",2011,6
"Ônibus e Microonibus","ITAPEMIRIM",2011,6
"Motocicleta","COFAVE",2011,6
,"GM",2011,6
"Caminhão","PEUGEOT",2010,6
"Ônibus e Microonibus","ITAPEMIRIM",2010,6
"Motocicleta","COFAVE",2010,6
,"GM",2010,6
"Caminhão","PEUGEOT",2009,6
"Caminhonete","DKW",2009,6
"Outros","BP",2009,6
"Motocicleta","COFAVE",2009,6
,"GM",2009,6
"Outros","EGO",2008,6
"Caminhão","PEUGEOT",2008,6
"Caminhonete","DKW",2008,6
"Outros","BP",2008,6
"Motocicleta","COFAVE",2008,6
,"GM",2008,6
"Outros","EGO",2007,6
"Caminhão","PEUGEOT",2007,6
"Caminhonete","DKW",2007,6
"Outros","BP",2007,6
"Motocicleta","COFAVE",2007,6
,"GM",2007,6
"Outros","EGO",2006,6
"Caminhão","PEUGEOT",2006,6
"Caminhonete","DKW",2006,6
"Outros","BP",2006,6
"Motocicleta","COFAVE",2006,6
,"GM",2006,6
"Outros","EGO",2005,6
"Caminhão","PEUGEOT",2005,6
"Caminhonete","DKW",2005,6
"Automóvel","LHM",2005,6
"Automóvel","NBM",2005,6
"Outros","BP",2005,6
"Motocicleta","COFAVE",2005,6
,"GM",2005,6
"Outros","EGO",2004,6
"Caminhão","IVECOFIAT",2004,6
"Caminhonete","DKW",2004,6
"Automóvel","LHM",2004,6
"Automóvel","NBM",2004,6
"Outros","BP",2004,6
"Motocicleta","COFAVE",2004,6
"Outros","EGO",2003,6
"Caminhão","IVECOFIAT",2003,6
"Caminhonete","DKW",2003,6
"Automóvel","LHM",2003,6
"Automóvel","NBM",2003,6
"Outros","BP",2003,6
"Motocicleta","COFAVE",2003,6
"Outros","EGO",2002,6
"Automóvel","ENVEMO",2002,6
"Automóvel","LHM",2002,6
"Automóvel","NBM",2002,6
"Outros","EGO",2001,6
"Ônibus e Microonibus","",2001,6
"Automóvel","LHM",2001,6
"Automóvel","NBM",2001,6
"Outros","BP",2001,6
